Sector,Category,SubCategory,Metric,Calculated_Value,Calculation_Method,Data_Sources,Calculation_Date,Confidence_Level
Food & Beverages,Proteins,Poultry,Top_Region_Concentration_Pct,59.91,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Poultry,Top_Supplier_Concentration_Pct,31.08,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Poultry,Top3_Supplier_Concentration_Pct,69.31,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Poultry,Avg_Quality_Rating,4.45,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Food & Beverages,Proteins,Poultry,Avg_Delivery_Rating,4.18,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Food & Beverages,Proteins,Poultry,Regional_Risk_Score,71.9,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Poultry,Supplier_Risk_Score,37.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Poultry,Overall_Risk_Score,47.7,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Seafood,Total_Spend_USD,8891000.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Seafood,Number_of_Suppliers,8.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Seafood,Number_of_Transactions,19.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Seafood,Top_Region_Concentration_Pct,54.37,MAX(Region_Spend)/Total_Spend*100 [APAC],spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Seafood,Top_Supplier_Concentration_Pct,29.15,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Seafood,Top3_Supplier_Concentration_Pct,60.72,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Seafood,Avg_Quality_Rating,4.51,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Food & Beverages,Proteins,Seafood,Avg_Delivery_Rating,4.16,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Food & Beverages,Proteins,Seafood,Regional_Risk_Score,65.2,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Seafood,Supplier_Risk_Score,35.0,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Proteins,Seafood,Overall_Risk_Score,44.1,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Pepper,Total_Spend_USD,7219000.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Pepper,Number_of_Suppliers,5.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Pepper,Number_of_Transactions,14.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Pepper,Top_Region_Concentration_Pct,68.45,MAX(Region_Spend)/Total_Spend*100 [APAC],spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Pepper,Top_Supplier_Concentration_Pct,44.14,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Pepper,Top3_Supplier_Concentration_Pct,80.3,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Pepper,Avg_Quality_Rating,4.52,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Food & Beverages,Spices & Seasonings,Pepper,Avg_Delivery_Rating,4.46,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Food & Beverages,Spices & Seasonings,Pepper,Regional_Risk_Score,82.1,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Pepper,Supplier_Risk_Score,53.0,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Pepper,Overall_Risk_Score,58.0,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Vanilla,Total_Spend_USD,13199100.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Vanilla,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Vanilla,Number_of_Transactions,22.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Vanilla,Top_Region_Concentration_Pct,37.77,MAX(Region_Spend)/Total_Spend*100 [Europe],spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Vanilla,Top_Supplier_Concentration_Pct,22.2,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Vanilla,Top3_Supplier_Concentration_Pct,58.59,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Vanilla,Avg_Quality_Rating,4.41,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Food & Beverages,Spices & Seasonings,Vanilla,Avg_Delivery_Rating,4.25,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Food & Beverages,Spices & Seasonings,Vanilla,Regional_Risk_Score,45.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Vanilla,Supplier_Risk_Score,26.6,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Spices & Seasonings,Vanilla,Overall_Risk_Score,32.8,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Sweeteners,Sugar,Total_Spend_USD,7101500.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Sweeteners,Sugar,Number_of_Suppliers,5.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Sweeteners,Sugar,Number_of_Transactions,12.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Food & Beverages,Sweeteners,Sugar,Top_Region_Concentration_Pct,48.44,MAX(Region_Spend)/Total_Spend*100 [Europe],spend_data.csv,2026-01-03,HIGH
Food & Beverages,Sweeteners,Sugar,Top_Supplier_Concentration_Pct,42.36,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Sweeteners,Sugar,Top3_Supplier_Concentration_Pct,84.8,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Sweeteners,Sugar,Avg_Quality_Rating,4.51,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Food & Beverages,Sweeteners,Sugar,Avg_Delivery_Rating,4.27,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Food & Beverages,Sweeteners,Sugar,Regional_Risk_Score,58.1,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Sweeteners,Sugar,Supplier_Risk_Score,50.8,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Food & Beverages,Sweeteners,Sugar,Overall_Risk_Score,47.6,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Analytical Instruments,Total_Spend_USD,12752600.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Analytical Instruments,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Analytical Instruments,Number_of_Transactions,21.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Analytical Instruments,Top_Region_Concentration_Pct,47.13,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Analytical Instruments,Top_Supplier_Concentration_Pct,21.61,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Analytical Instruments,Top3_Supplier_Concentration_Pct,57.23,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Analytical Instruments,Avg_Quality_Rating,4.43,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Laboratory Equipment,Analytical Instruments,Avg_Delivery_Rating,4.11,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Laboratory Equipment,Analytical Instruments,Regional_Risk_Score,56.6,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Analytical Instruments,Supplier_Risk_Score,25.9,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Analytical Instruments,Overall_Risk_Score,37.0,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Lab Automation,Total_Spend_USD,11043500.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Lab Automation,Number_of_Suppliers,8.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Lab Automation,Number_of_Transactions,24.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Lab Automation,Top_Region_Concentration_Pct,41.03,MAX(Region_Spend)/Total_Spend*100 [Middle East],spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Lab Automation,Top_Supplier_Concentration_Pct,27.58,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Lab Automation,Top3_Supplier_Concentration_Pct,65.14,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Lab Automation,Avg_Quality_Rating,4.5,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Laboratory Equipment,Lab Automation,Avg_Delivery_Rating,4.34,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Laboratory Equipment,Lab Automation,Regional_Risk_Score,49.2,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Lab Automation,Supplier_Risk_Score,33.1,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Laboratory Equipment,Lab Automation,Overall_Risk_Score,36.9,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Diagnostic Equipment,Total_Spend_USD,28460900.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Diagnostic Equipment,Number_of_Suppliers,7.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Diagnostic Equipment,Number_of_Transactions,18.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Diagnostic Equipment,Top_Region_Concentration_Pct,44.86,MAX(Region_Spend)/Total_Spend*100 [APAC],spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Diagnostic Equipment,Top_Supplier_Concentration_Pct,28.46,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Diagnostic Equipment,Top3_Supplier_Concentration_Pct,63.95,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Diagnostic Equipment,Avg_Quality_Rating,4.44,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Devices,Diagnostic Equipment,Avg_Delivery_Rating,4.34,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Devices,Diagnostic Equipment,Regional_Risk_Score,53.8,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Diagnostic Equipment,Supplier_Risk_Score,34.1,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Diagnostic Equipment,Overall_Risk_Score,39.2,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Implants,Total_Spend_USD,10662500.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Implants,Number_of_Suppliers,5.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Implants,Number_of_Transactions,9.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Implants,Top_Region_Concentration_Pct,46.83,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Implants,Top_Supplier_Concentration_Pct,27.51,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Implants,Top3_Supplier_Concentration_Pct,75.69,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Implants,Avg_Quality_Rating,4.51,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Devices,Implants,Avg_Delivery_Rating,4.52,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Devices,Implants,Regional_Risk_Score,56.2,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Implants,Supplier_Risk_Score,33.0,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Implants,Overall_Risk_Score,39.7,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Patient Monitoring,Total_Spend_USD,24004000.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Patient Monitoring,Number_of_Suppliers,6.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Patient Monitoring,Number_of_Transactions,19.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Patient Monitoring,Top_Region_Concentration_Pct,62.26,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Patient Monitoring,Top_Supplier_Concentration_Pct,22.76,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Patient Monitoring,Top3_Supplier_Concentration_Pct,66.42,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Patient Monitoring,Avg_Quality_Rating,4.43,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Devices,Patient Monitoring,Avg_Delivery_Rating,4.19,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Devices,Patient Monitoring,Regional_Risk_Score,74.7,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Patient Monitoring,Supplier_Risk_Score,27.3,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Patient Monitoring,Overall_Risk_Score,44.8,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Surgical Instruments,Total_Spend_USD,11863300.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Surgical Instruments,Number_of_Suppliers,5.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Surgical Instruments,Number_of_Transactions,12.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Surgical Instruments,Top_Region_Concentration_Pct,58.69,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Surgical Instruments,Top_Supplier_Concentration_Pct,27.63,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Surgical Instruments,Top3_Supplier_Concentration_Pct,73.89,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Surgical Instruments,Avg_Quality_Rating,4.69,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Devices,Surgical Instruments,Avg_Delivery_Rating,4.21,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Devices,Surgical Instruments,Regional_Risk_Score,70.4,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Surgical Instruments,Supplier_Risk_Score,33.2,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Devices,Surgical Instruments,Overall_Risk_Score,45.4,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Disposable Supplies,Total_Spend_USD,9743200.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Disposable Supplies,Number_of_Suppliers,6.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Disposable Supplies,Number_of_Transactions,17.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Disposable Supplies,Top_Region_Concentration_Pct,54.72,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Disposable Supplies,Top_Supplier_Concentration_Pct,30.6,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Disposable Supplies,Top3_Supplier_Concentration_Pct,73.55,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Disposable Supplies,Avg_Quality_Rating,4.55,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Supplies,Disposable Supplies,Avg_Delivery_Rating,4.46,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Supplies,Disposable Supplies,Regional_Risk_Score,65.7,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Disposable Supplies,Supplier_Risk_Score,36.7,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Disposable Supplies,Overall_Risk_Score,45.0,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Lab Supplies,Total_Spend_USD,6206000.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Lab Supplies,Number_of_Suppliers,6.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Lab Supplies,Number_of_Transactions,16.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Lab Supplies,Top_Region_Concentration_Pct,34.65,MAX(Region_Spend)/Total_Spend*100 [Americas],spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Lab Supplies,Top_Supplier_Concentration_Pct,26.54,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Lab Supplies,Top3_Supplier_Concentration_Pct,68.34,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Lab Supplies,Avg_Quality_Rating,4.45,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Supplies,Lab Supplies,Avg_Delivery_Rating,4.24,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Supplies,Lab Supplies,Regional_Risk_Score,41.6,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Lab Supplies,Supplier_Risk_Score,31.8,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Lab Supplies,Overall_Risk_Score,33.4,WEIGHTED_AVG(Regional*0.4 + Supplier*0.4 + DataRisk*0.2),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Wound Care,Total_Spend_USD,8127100.0,SUM(Spend_USD),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Wound Care,Number_of_Suppliers,6.0,COUNT(DISTINCT Supplier_ID),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Wound Care,Number_of_Transactions,14.0,COUNT(*),spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Wound Care,Top_Region_Concentration_Pct,38.88,MAX(Region_Spend)/Total_Spend*100 [Middle East],spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Wound Care,Top_Supplier_Concentration_Pct,31.98,MAX(Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Wound Care,Top3_Supplier_Concentration_Pct,70.86,SUM(Top3_Supplier_Spend)/Total_Spend*100,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Wound Care,Avg_Quality_Rating,4.23,AVG(Quality_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Supplies,Wound Care,Avg_Delivery_Rating,4.19,AVG(Delivery_Rating),spend_data.csv,2026-01-03,MEDIUM
Healthcare & Life Sciences,Medical Supplies,Wound Care,Regional_Risk_Score,46.7,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
Healthcare & Life Sciences,Medical Supplies,Wound Care,Supplier_Risk_Score,38.4,Concentration_Based_Risk_Calculation,spend_data.csv,2026-01-03,HIGH
